species_key,observations_total,scientific_name,common_name,observations_after_assessment_year
9774530,95,Neocrinula xanthorrhoeae,,
10701037,94,Phaeoclavulina corrugata,,
10773173,94,Leptosillia pistaciae,,
10879830,94,Scytinium massiliense,,
11424013,94,Poaceascoma lochii,,
11475693,94,Apiospora pseudosinensis,,
12083580,94,Phlegmacium caligatum,,
12204201,94,Sphaerulina cornicola,,
12265747,94,Blumeria dactylidis,,
2529184,94,Cortinarius suillus,,
2535489,94,Lepiota metulispora,,
2539652,94,Entoloma caeruleopolitum,,
2556949,94,Anthracoidea arenariae,,
2576422,94,Nemania bipapillata,,
2581325,94,Phialocephala compacta,,
2581371,94,Vibrissea guernisacii,,
2587981,94,Taeniolina scripta,,
2591669,94,Chalara pteridina,,
2596693,94,Endocarpon psorodeum,,
2603394,94,Lecidea endomelaena,,
3346670,94,Entoloma camarophyllus,,
3371885,94,Exobasidium cassandrae,,
5242781,94,Coprinopsis pseudoradiata,,
5260492,94,Umbilicaria subglabra,,
5261268,94,Lecania nylanderiana,,
5452225,94,Amanita ananiceps,,
5485370,94,Fusarium boothii,,
6755216,94,Malmidea vinosa,,
7420873,94,Acaulospora paulinae,,
7640007,94,Lycoperdon subumbrinum,,
7742451,94,Puccinia cicutae,Cowbane Rust,
7864389,94,Gerhardtia borealis,,
7883484,94,Leratiomyces laetissimus,,
7960258,94,Chrysomyxa empetri,Crowberry Rust,
7977850,94,Halomyces littoreus,,
8058173,94,Tomentella pisoniae,,
8096124,94,Alnecium auctum,,
8738603,94,Resinicium luteosulphureum,,
9662828,94,Otidea brunneoparva,,
9742967,94,Physcia alnophila,Outward-looking Rosette Lichen,
9757535,94,Erythrobasidium elongatum,,
9819850,94,Agaricus moronii,,
10674545,93,Starmerella apicola,,
10693441,93,Inosperma subhirsutum,,
10818388,93,Neosetophoma phragmitis,,
10843761,93,Leucoinocybe lenta,,
10869936,93,Cuphophyllus esteriae,,
11454988,93,Mycena confinationis,,
11716005,93,Neopetractis nodispora,,
11884086,93,Cortinarius lindstroemii,,
12076680,93,Calonarius langeorum,,
12202745,93,Petrakia liobae,,
12207913,93,Thysanorea obscura,,
2523898,93,Intextomyces contiguus,,
2528054,93,Inocybe decipiens,,
2534722,93,Psathyrella cortinarioides,,
2549773,93,Ganoderma williamsianum,,
2577854,93,Vezdaea rheocarpa,,
2582990,93,Ciborinia hirtella,,
2583090,93,Ciboria betulae,,
2589194,93,Knufia cryptophialidica,,
2593120,93,Taphrina bullata,,
2593913,93,Microscypha cejpii,,
2594248,93,Octospora rustica,,
2595739,93,Sphinctrina leucopoda,,
2603225,93,Amygdalaria consentiens,,
2606499,93,Hypogymnia lugubris,,
2609635,93,Cratiria obscurior,,
2613435,93,Aulographum hederae,,
2617666,93,Coleroa chaetomium,,
2619292,93,Phaeosphaeria triglochinicola,,
3314444,93,Exidia uvapassa,,
3342544,93,Galerina mairei,,
3346524,93,Entoloma indigoticoumbrinum,,
3347858,93,Cortinarius austroviolaceus,,
3350591,93,Cortinarius borealis,,
3385636,93,Smittium morbosum,,
3450743,93,Clonostachys divergens,,
3494531,93,Peziza ninguis,,
5237558,93,Kneiffiella cineracea,,
5239987,93,Scleroderma sinnamariense,,
5242723,93,Coprinopsis phaeospora,,
5246929,93,Polyporus gayanus,,
5261406,93,Psora cerebriformis,,
5264317,93,Septoria apiicola,Celery Late Blight,
5451326,93,Melanoleuca angelesiana,,
5952715,93,Erysiphe intermedia,,
6755121,93,Circinaria hispida,,
7247751,93,Usnea trichodea,Bony Beard Lichen,
7455063,93,Leptosphaeria macrocapsa,,
7744772,93,Candida sphagnicola,,
7843894,93,Pyrenopeziza aquosa,,
7998870,93,Delitschia winteri,,
8124419,93,Exobasidium maculosum,,
8176946,93,Verruconis verruculosa,,
8392934,93,Tubaria ferruginea,,
8395134,93,Morchella populiphila,,
8527771,93,Collemopsidium angermannicum,,
8617142,93,Pachykytospora papyracea,,
9566458,93,Marasmius splachnoides,,
9686506,93,Paramyrothecium terrestris,,
9748332,93,Microsporomyces bloemfonteinensis,,
10841321,92,Lophodermium fissuratum,,
12132456,92,Meira argovae,,
12193069,92,Filobasidium mali,,
12205519,92,Tulosesus radicellus,,
12248118,92,Kurokawia bryorum,,
2514536,92,Puccinia saxifragae,,
2518092,92,Malassezia japonica,,
2519182,92,Gyroflexus brevibasidiatus,,
2525732,92,Hygrophoropsis macrospora,,
2529747,92,Conocybe rostellata,,
2539931,92,Entoloma percandidum,,
2541635,92,Ceriporia mellita,,
2543578,92,Hypochnicium albostramineum,,
2569621,92,Coniochaeta leucoplaca,,
2574659,92,Amphisphaeria umbrina,,
2583808,92,Pyrenopeziza nervicola,,
2610317,92,Stenhammarella turgida,,
2615296,92,Sporidesmium rubi,,
3319373,92,Psathyrella subnuda,,
3343075,92,Gymnopilus purpureosquamulosus,,
3343258,92,Hebeloma submelinoides,,
3349371,92,Cortinarius boulderensis,,
3351011,92,Cortinarius subferrugineus,,
3360499,92,Russula subrubescens,,
3380276,92,Puccinia bornmuelleri,,
3410437,92,Usnea krogiana,,
3424318,92,Leptogidium dendriscum,,
3431063,92,Caloplaca monacensis,,
3548964,92,Arthonia antillarum,,
4911773,92,Mycena xantholeuca,,
5242202,92,Melanoleuca oreina,,
5261320,92,Biatora fallax,,
5264245,92,Septoria urticae,,
5450260,92,Tricholoma moseri,,
5452517,92,Amanita suballiacea,,
5462576,92,Coniophora eremophila,,
5499380,92,Tuber whetstonense,,
5952996,92,Mollisia elegantior,,
5954402,92,Tubulicrinis chaetophorus,,
6755217,92,Malmidea psychotrioides,,
7253849,92,Teichospora trabicola,,
7576511,92,Entoloma amarum,,
7685133,92,Pogonoloma spinulosum,Aromatic Meadowcap,
7878004,92,Ophiognomonia alni-cordatae,,
8002637,92,Talaromyces chlorolomus,,
8069613,92,Cryptomycina pteridis,,
8074796,92,Mycosphaerella rhododendri,,
8109344,92,Ramalina pusilla,,
8452685,92,Xanthocarpia tominii,,
9475062,92,Coleosporium cacaliae,,
9677536,92,Rhynchogastrema complexa,,
9721372,92,Apiotrichum loubieri,,
10676524,91,Pseudopestalotiopsis camelliae-sinensis,,
10682635,91,Cuphophyllus roseascens,,
10697414,91,Russula galileensis,,
10793089,91,Nephromopsis americana,,
10851528,91,Juncorrhiza aschersoniana,,
11438881,91,Tricholoma orientifulvum,,
11456456,91,Neophaeococcomyces oklahomaensis,,
11562238,91,Ascospirella lutea,,
11734206,91,Serendipita warcupii,,
2513232,91,Exobasidium sundstroemii,,
2523978,91,Laternea columnata,,
2524890,91,Chalciporus piperatoides,,
2538654,91,Hygrocybe citrina,,
2540273,91,Ramariopsis tenuiramosa,,
2553858,91,Basidiodendron radians,,
2555656,91,Vuilleminia macrospora,,
2556269,91,Microbotryum bistortarum,,
2595345,91,Galactinia granulosa,,
2597526,91,Talaromyces viridis,,
2605076,91,Parmotrema pilosum,,
2613774,91,Tubeufia cylindrothecia,,
2621971,91,Mycosphaerella ribis,,
3344865,91,Hygrophorus saxatilis,,
3344939,91,Hygrophorus queletii,,
3349545,91,Cortinarius quaresimalis,,
3367697,91,Craterellus foetidus,Fragrant Black Trumpet,57
3403890,91,Hypotrachyna showmanii,,
3428452,91,Physcia aipolioides,,
3486735,91,Neocudoniella radicella,,
5243303,91,Tulostoma squamosum,,
5250749,91,Coemansia furcata,,
5251866,91,Nectria gracilipes,,
5254763,91,Hypoxylon rutilum,,
5256030,91,Pezicula carpinea,,
5451890,91,Amanita effusa,,
5452665,91,Amanita brunneolocularis,,
5475768,91,Glyphis substriatula,,
5491020,91,Verrucaria erichsenii,,
5498761,91,Peziza austrogeaster,,
7244169,91,Hygrocybe anomala,,
7446261,91,Pyrenochaetopsis decipiens,,
7797645,91,Brachysporium obovatum,,
7976396,91,Tuber beyerlei,,
8124379,91,Sistotrema epiphyllum,,
9198571,91,Rigidoporus undatus,,
9738974,91,Entoloma subcarneum,,
9755266,91,Entoloma adnatifolium,,
10885042,90,Malmidea gyalectoides,,
11425929,90,Arthrinium taeanense,,
12063251,90,Phlegmacium rosargutum,,
12217091,90,Stereodiscus limonisporus,,
2513389,90,Tilletia sphaerococca,Agrostis Smut,
2535208,90,Bovista brunnea,,
2553026,90,Gloeodontia subasperispora,,
2556667,90,Vankya heufleri,,
2557041,90,Schizonella melanogramma,Rare Spring Sedge Smut,
2560121,90,Acaulospora koskei,,
2575711,90,Hyponectria cookeana,,
2582148,90,Tricladium patulum,,
2585003,90,Mollisia chionea,,
2587017,90,Ephebe hispidula,,
2587927,90,Intralichen lichenicola,,
2591401,90,Epicladonia sandstedei,,
2602179,90,Porina heterospora,,
2602216,90,Porina ahlesiana,,
2606885,90,Lecanora boligera,,
2608313,90,Phyllopsora buettneri,,
2619967,90,Capnodium citri,,
3275646,90,Thalloidima tauricum,,
3315097,90,Itajahya rosea,,
3346060,90,Entoloma melenosmum,,
3368839,90,Anthracoidea sempervirentis,,
3402161,90,Hymenelia rhodopis,,
3475389,90,Abrothallus acetabuli,,
3512849,90,Mycosphaerella nubilosa,,
5240223,90,Amanita taiepa,,
5250442,90,Mucor saturninus,,
5252468,90,Cephalotrichum nanum,,
5254127,90,Podospora austrohemisphaerica,,
5261274,90,Lecania dubitans,,
5898261,90,Calostoma japonicum,,
7248526,90,Lecanora concolor,,
7478773,90,Phacographa zwackhii,,
7751386,90,Hydnotrya bailii,,
7755728,90,Agaricus luteomaculatus,,
7849537,90,Pseudolachnea fraxini,,
8099094,90,Erysiphe ulmi,,
8252083,90,Colletotrichum acerbum,,
8371849,90,Dialonectria ullevolea,,
8389673,90,Harpidium rutilans,,
9773705,90,Aspergillago clavatoflava,,
11806847,89,Keissleriella camporesiana,,
12180637,89,Pluteus vellingae,,
12227702,89,Pyrenodesmia albopruinosa,,
2512919,89,Dacrymyces ovisporus,Pine Jelly Spot,
2514626,89,Puccinia hydrocotyles,Rusty Pennies,
2515170,89,Puccinia carthami,,
2515846,89,Uromyces intricatus,,
2516451,89,Leucotelium cerasi,,
2523078,89,Trechispora laevis,,
2524430,89,Xerocomus chrysonemus,Goldenthread Bolete,
2529442,89,Cortinarius fulmineus,,
2533110,89,Hebeloma dunense,,
2533711,89,Gymnopilus aeruginosus,,
2535082,89,Psathyrella vinosofulva,,
2538083,89,Omphalotus mexicanus,,
2554132,89,Hypochnella violacea,,
2556952,89,Anthracoidea subinclusa,,
2558889,89,Rhizomucor miehei,,
2573428,89,Iodosphaeria phyllophila,,
2575290,89,Diatrype spilomea,,
2579424,89,Colpoma crispum,,
2592828,89,Enterographa elaborata,New Forest Beech-lichen,
2594211,89,Otidea phlebophora,Veined Ear,
2594437,89,Cheilymenia pulcherrima,,
3350941,89,Cortinarius suberythraeus,,
3401799,89,Lecanora bogotana,,
3428774,89,Rinodina septentrionalis,,
3456987,89,Papulaspora byssina,,
3488094,89,Hymenoscyphus trichosporus,,
3495829,89,Plectania milleri,,
5259070,89,Verpa digitaliformis,,
5259947,89,Aspergillus granulosus,,
5260652,89,Spilonema revertens,,
5451714,89,Amanita pelioma,,
7247590,89,Parmotrema cetratum,,
7249663,89,Ocellularia violacea,,
7575870,89,Crepidotus carpaticus,,
7648034,89,Falciformispora tompkinsii,,
7668008,89,Nakazawaea ernobii,,
7809341,89,Epiphloea byssina,,
7884878,89,Chlorociboria aeruginella,,
7907583,89,Russula viridis,,
8187934,89,Myrmecridium banksiae,,
8303282,89,Inocybe fulvilubrica,,
9102770,89,Lophodermium typhinum,,
9751604,89,Cladia blanchonii,,
9813601,89,Neodevriesia poagena,,
10295236,88,Baltazaria galactina,,
10671618,88,Inosperma saragum,,
10707893,88,Sarocladium dejongiae,,
10897644,88,Myxarium legonii,,
10898627,88,Cumuliphoma omnivirens,,
10961242,88,Usnea scabrida,,
11684052,88,Tarzetta linzhiensis,,
11705529,88,Porotheleum omphaliiforme,,
11870075,88,Tomentella griseocastanea,,
12261358,88,Robergea cubicularis,,
2528175,88,Inocybe duriuscula,Silky Fibrecap,
2551433,88,Russula carminipes,,
2561916,88,Hypomyces chlorinus,,
2569599,88,Coniochaeta velutina,,
2572465,88,Pseudovalsaria ferruginea,,
2572643,88,Sordaria superba,,
2573980,88,Sporothrix inflata,,
2577773,88,Cyclaneusma niveum,,
2584524,88,Trichosporiella cerebriformis,,
2596925,88,Staurothele clopima,,
2605011,88,Xanthoparmelia taractica,,
2611784,88,Neofusicoccum mangiferae,,
2615946,88,Cochliobolus heterostrophus,,
3323136,88,Conocybe microspora,,
3331443,88,Inocybe alpigenes,,
3349379,88,Cortinarius boreasensis,,
3359790,88,Russula galochroides,,
3418830,88,Clathroporina mastoidea,,
3429470,88,Teloschistes pulvinaris,,
3434191,88,Hypocenomyce stoechadiana,,
3496432,88,Jafnea semitosta,,
5239340,88,Oxyporus macroporus,,
5254102,88,Podospora communis,,
5263502,88,Ramularia valerianae,,
5463362,88,Lactarius torminosulus,,7
5489200,88,Penicillium cinnamopurpureum,,
5503882,88,Ramularia caduca,,
5896676,88,Xylaria primorskensis,,
6014654,88,Inocybe tarda,,
7242223,88,Melanoleuca leucophylloides,,
7242594,88,Lepiota clypeolarioides,,
7254228,88,Cladosporium exobasidii,,
7354704,88,Briancoppinsia cytospora,,
7539432,88,Podosphaera senecionis,,
8241639,88,Phanerochaete rhodella,,
8265225,88,Trametes vernicipes,,
8274923,88,Cantharellus tubiformis,,
8349550,88,Micropeziza mollisioides,,
8390828,88,Chromosera xanthochroa,,
8404097,88,Tapesia evilescens,,
9236828,88,Hodophilus tenuicystidiatus,,
9798493,88,Montagnula scabiosae,,
9953985,88,Orbilia fabacearum,,
10742261,87,Efibulella deflectens,,
11308919,87,Eupezizella britannica,,
11908911,87,Mollisia monilioides,,
11911166,87,Perenniporia pseudotephropora,,
11998231,87,Entomortierella echinosphaera,,
2531161,87,Clitocybe harmajae,,
2533920,87,Galerina mycenoides,,
2536903,87,Armillaria socialis,,
2539037,87,Typhula lutescens,,
2573445,87,Lasiosphaeria lanuginosa,,
2577589,87,Coronophora gregaria,,
2589293,87,Camposporium cambrense,,
2590765,87,Lauriomyces bellulus,,
2601506,87,Pseudocyphellaria faveolata,,
2605515,87,Hypotrachyna costaricensis,,
2609879,87,Calicium hyperelloides,,
2621773,87,Stigmidium ascophylli,,
3351280,87,Phaeocollybia olivacea,Olive Phaeocollybia,4
3443285,87,Gorgomyces hungaricus,,
5243521,87,Cystoderma superbum,,
5251612,87,Fusarium gibbosum,,
5263495,87,Ramularia sambucina,,
5452102,87,Amanita gracilior,,
5459397,87,Psilocybe fuscofulva,,
5470645,87,Stereocaulon cumulatum,,
5954344,87,Cryptocoryneum rilstonei,,
7519086,87,Tropicoporus linteus,,
8417818,87,Lactifluus laevigatus,,
8568272,87,Rufoplaca scotoplaca,,
9646124,87,Bandonia marina,,
9693570,87,Phellinus amazonicus,,
9716521,87,Inocybe spiniformis,,
9732170,87,Protoparmeliopsis peltata,,
9747922,87,Strobilurus ohshimae,,
9750596,87,Umbilicaria spodochroa,,
9773689,87,Penicillium swiecickii,,
9799113,87,Papiliotrema aspenensis,,
9827317,87,Erastia ochraceolateritia,,
10693700,86,Meristemomyces arctostaphyli,,
10738448,86,Stirtonia microspora,,
10770724,86,Utrechtiana arundinacea,,
11813900,86,Kernia anthracina,,
11959721,86,Calonarius insignibulbus,,
12019327,86,Orbilia xinjiangensis,,
2512978,86,Calocera lutea,,
2516758,86,Gymnoconia interstitialis,,
2542124,86,Tubulicrinis angustus,,
2558473,86,Chaetocladium brefeldii,,
2593739,86,Lamprospora carbonicola,,
2597624,86,Penicillium camemberti,,
2597633,86,Penicillium coprobium,,
2598682,86,Fonsecaea pedrosoi,,
2600440,86,Rhizocarpon ridescens,,
2612448,86,Oomyces carneoalbus,,
2614888,86,Setomelanomma holmii,,
2617582,86,Anungitea fragilis,,
3331714,86,Inocybe roseipes,,
3339767,86,Macrolepiota colombiana,,
3343907,86,Pholiota molesta,,
3350192,86,Cortinarius decipientoides,Sepia Webcap,
3359519,86,Russula batistae,,
3359984,86,Russula kalimna,,
3439404,86,Phyllobaeis imbricata,,
3468590,86,Chaenothecopsis montana,,
3484217,86,Cyttaria septentrionalis,,80
5250860,86,Entomophthora planchoniana,,
5263532,86,Ramularia bistortae,,
5451688,86,Amanita beckeri,,
5462853,86,Lactarius illyricus,,
5462882,86,Lactarius zugazae,,
5463135,86,Lactarius occidentalis,,53
5499500,86,Tuber taiyuanense,,
5955305,86,Deconica chionophila,,
7253479,86,Trematosphaeria pertusa,,
7258260,86,Octospora gemmicola,,
7798781,86,Butyriboletus brunneus,,
7862624,86,Puccinia morthieri,,
8000384,86,Laccaria aurantia,,
8102537,86,Penicillium parviverrucosum,,
8336639,86,Oxyporus piceicola,,
8389830,86,Inocybe auricomella,,
8542781,86,Gymnopilus crociphyllus,,
8889374,86,Dacryonaema rufum,,
9117845,86,Gymnopus terginus,Hairy Toughshank,
9701098,86,Cerioporus meridionalis,,
9717736,86,Agaricus incultorum,,
9722162,86,Glomus cubense,,
10150704,85,Sclerococcum lobariellum,,
10723142,85,Sirastachys phangngaensis,,
10786699,85,Inosperma maximum,,
10806484,85,Myrmecocystis microspora,,
10837571,85,Allographa superans,,
10858480,85,Sympodiella goidanichii,,
10923949,85,Agaricus braendlei,,
11156994,85,Catenularia cupulifera,,
11589538,85,Mollisia panicicola,,
11716813,85,Cortinarius harvardensis,,
11891123,85,Pisutiella conversa,,
11921489,85,Entoloma callipygmaeum,,
12017703,85,Pisutiella grimmiae,,
12142804,85,Thaxterogaster riederi,,
12215684,85,Pterulicium fasciculare,,
12264737,85,Xerocomellus persicolor,,
2515049,85,Puccinia cressae,,
2523249,85,Luellia cystidiata,,
2528860,85,Cortinarius aleuriosmus,Mealy Webcap,
2539806,85,Entoloma transvenosum,,
2540555,85,Coronicium gemmiferum,,
2545004,85,Phlebia acerina,,
2548136,85,Trametes cingulata,,
2551582,85,Russula sericatula,,
2567568,85,Stegophora ulmea,Black Spot Of Elm,
2573062,85,Schizothecium hispidulum,,
2578925,85,Erysiphe syringae-japonicae,,
2584242,85,Rhynchosporium secalis,,
2584882,85,Chloroscypha alutipes,,
2585238,85,Hyaloscypha quercicola,,
2586998,85,Porocyphus kenmorensis,,
2589291,85,Camposporium pellucidum,,
2589422,85,Coleophoma empetri,,
2592077,85,Refractohilum galligenum,,
2597767,85,Penicillium capsulatum,,
2604936,85,Xanthoparmelia scabrosa,,
2606561,85,Bryoria lanestris,,
2615471,85,Didymocrea sadasivanii,,
2619856,85,Didymosphaeria oblitescens,,
2623119,85,Passalora dubia,,
2627111,85,Phlyctochytrium planicorne,,
3280930,85,Micromphale arbuticola,,
3323430,85,Bolbitius pluteoides,,
3330646,85,Phaeomarasmius proximans,,
3346004,85,Entoloma undulatosporum,,
3348758,85,Cortinarius brunneifolius,,
3377727,85,Puccinia poculiformis,,
5242061,85,Lepista multiformis,,
5242757,85,Coprinopsis argentea,,
5255777,85,Karstenia macer,,
5256601,85,Grovesiella abieticola,,
5448041,85,Mycena piringa,,
5452802,85,Tubaria serrulata,,
5474024,85,Ramonia subsphaeroides,,
7244994,85,Pholiotina striipes,,
7430772,85,Rugiboletus extremiorientalis,,
7431603,85,Penicillium mallochii,,
7494167,85,Cladophialophora matsushimae,,
7739526,85,Lycoperdon rupicola,,
7810648,85,Sugiyamaella novakii,,
8300949,85,Haasiella venustissima,Orange Navel,
8404149,85,Hebeloma velatum,,
8465166,85,Postia parva,,
8471404,85,Lactifluus subvolemus,,
8550876,85,Scytinium callopismum,,
9673868,85,Claviceps humidiphila,,
9699540,85,Camarosporidiella elongata,,
9798710,85,Agaricus aridicola,,
10740189,84,Hohenbuehelia algonquinensis,,
10808078,84,Nothophaeocryptopus gaeumannii,,
10878146,84,Nephromopsis tuckermanii,,
11630089,84,Paracremonium bendijkiorum,,
12003092,84,Calonarius elotoides,,
12089011,84,Aureonarius armiae,,
12243960,84,Golovinomyces hieraciorum,,
2513237,84,Exobasidium hypogenum,,
2515042,84,Puccinia sherardiana,,
2515096,84,Puccinia major,,
2518094,84,Malassezia pachydermatis,,
2519841,84,Porodaedalea laricis,,
2521276,84,Inocutis ludoviciana,,
2525748,84,Gastrosporium simplex,Steppe Truffle,36
2533417,84,Hypholoma epixanthum,,
2534504,84,Parasola megasperma,,
2537953,84,Macrocystidia reducta,The Fishy Pouch,62
2539566,84,Entoloma cyanulum,,
2551564,84,Russula purpureotincta,,
2560594,84,Beauveria brongniartii,,
2565527,84,Cylindrotrichum clavatum,,
2581776,84,Mniaecia nivea,Calycina Nivea,
2587133,84,Peltula patellata,,
2592170,84,Neohendersonia kickxii,,
2605286,84,Tuckermannopsis ciliaris,Ciliate Wrinkle-lichen,
2609074,84,Rinodina orculata,,
2616459,84,Curvularia penniseti,,
2621741,84,Sphaerellothecium parietinarium,,
3279548,84,Polycauliona coralloides,,
3326976,84,Clitocybe sclerotoidea,,
3345651,84,Clitopilus crispus,,
3346710,84,Entoloma austrorhodocalyx,,
3360302,84,Russula subsulphurea,,
3362807,84,Hyphodermella rosae,,
3394258,84,Biatorella fossarum,,
3407506,84,Parmotrema muelleri,,
3549343,84,Arthonia melanophthalma,,
3558713,84,Pseudosagedia obsoleta,,
3560688,84,Deconica pratensis,,
5463294,84,Lactarius subserifluus,,
7250844,84,Pertusaria rupicola,,
7549550,84,Entoloma pigmentosipes,,
7559796,84,Celerioriella prunicola,,
7774680,84,Suillus punctatipes,,49
8220989,84,Leptosporomyces roseus,,
8366281,84,Byssonectria deformis,,
8407362,84,Alternaria botrytis,,
9672370,84,Cortinarius subpuellaris,,
9673628,84,Roussoella mexicana,,
9796078,84,Inocybe euviolacea,,
9811409,84,Rhodofomitopsis feei,,
10855915,83,Campylocarpon amazonense,,
10880917,83,Fusarium luffae,,
12187594,83,Jugulospora minor,,
12238434,83,Phaeochloridium geniculatum,,
2516807,83,Melampsoridium carpini,,
2529928,83,Conocybe inocybeoides,,
2534842,83,Psathyrella sacchariolens,,
2549306,83,Wolfiporia cocos,,
2551313,83,Russula subterfurcata,,
2554337,83,Geastrum mirabile,,
2562287,83,Acremonium dichromosporum,,
2567860,83,Diaporthe toxica,,
2576254,83,Ascotricha guamensis,,
2577345,83,Anthostomella phaeosticta,,
2579659,83,Lophodermium pini-excelsae,,
2594754,83,Helvella cupuliformis,,
2595710,83,Chaenothecopsis haematopus,,
2596692,83,Endocarpon pallidum,,
2597632,83,Penicillium dimorphosporum,,
2598544,83,Cadophora malorum,,
2599528,83,Candida zeylanoides,,
2601188,83,Nephroma tropicum,,
2606049,83,Usnea mutabilis,Bloody Beard,
2612862,83,Pringsheimia smilacis,,
2618668,83,Coniothyrium concentricum,,
3334181,83,Cystolepiota eriophora,,
3351098,83,Cortinarius subsafranopes,,
3374324,83,Mikronegeria fuchsiae,,
3379688,83,Puccinia fraxinata,,
3385828,83,Pilobolus umbonatus,,
3410824,83,Loxosporopsis corallifera,,
3496291,83,Otidea propinquata,,
5238727,83,Ramaria botrytoides,,
5248403,83,Amauroderma praetervisum,,
5256831,83,Tetracladium apiense,,
5257588,83,Polydesmia fructicola,,
5263512,83,Ramularia filaris,,
5264542,83,Septoria cymbalariae,,
5466828,83,Clavulina castaneipes,,
5476651,83,Cryptodiscus pallidus,,
5897424,83,Antherospora vaillantii,,
7239971,83,Russula faustiana,,
7244988,83,Conocybe anthracophila,,
7251972,83,Xylographa rubescens,,
7258309,83,Cookeina sulcipes,,
7465815,83,Gliophorus europerplexus,Butterscotch Waxcap,56
7529576,83,Podosphaera phtheirospermi,,
7587965,83,Entoloma flocculosum,,
7593417,83,Inocybe lindrothii,,
7673138,83,Pseudoidium hortensiae,,
7746189,83,Gymnopus ceraceicola,,
7782283,83,Coprinopsis patouillardii,,
7895480,83,Galerina discreta,,
7969387,83,Cortinarius cordatae,,
8241957,83,Cortinarius geraniolens,,
8863553,83,Venturia macularis,,
9662575,83,Flammulina lupinicola,,
9668990,83,Descolea alba,,
9677719,83,Talaromyces acaricola,,
9731343,83,Sugitazyma miyagiana,,
9798009,83,Cortinarius nefastus,,
9816949,83,Periconia cortaderiae,,
10758632,82,Tuber brennemanii,,
10830036,82,Pulchrocladia ferdinandii,,
10865899,82,Polyblastidium hypoleucum,,
11708737,82,Cyberlindnera mycetangii,,
11948302,82,Phlegmacium camptoros,,
12236130,82,Inocutis mikadoi,,
12254200,82,Glomerella cingulata,,
2517318,82,Nyssopsora echinata,Spignel Rust,
2523946,82,Blasiphalia pseudogrisella,Blasia Mosscap,
2523972,82,Claustula fischeri,Bunyip Egg,43
2529821,82,Conocybe exannulata,,
2535980,82,Macrolepiota venenata,,
2536944,82,Physalacria australiensis,,
2539845,82,Entoloma depluens,,
2543454,82,Anomoloma albolutescens,,
2555133,82,Ceratobasidium ramicola,,
2555144,82,Ceratobasidium cereale,,
2581961,82,Phaeohelotium flexuosum,,
2583750,82,Pyrenopeziza subplicata,,
2584035,82,Pachycudonia spathulata,,17
2588684,82,Crocicreas strobilinum,,
2594642,82,Morchella gigas,,
2595720,82,Chaenothecopsis viridireagens,,
2596796,82,Bagliettoa steineri,,
2598450,82,Exophiala dermatitidis,,
2600486,82,Poeltinula cerebrina,,
2606999,82,Lecanora silvae-nigrae,,
2608791,82,Loxospora cismonica,Frosted Ragged-rim Lichen,
2610115,82,Caloplaca virescens,,
2612453,82,Acrospermum adeanum,,
2615561,82,Kalmusia clivensis,,
3302747,82,Hormiscium ericae,,
3331225,82,Inocybe tubarioides,,
3331245,82,Inocybe egenula,,
3331369,82,Inocybe derbschii,,
3333924,82,Podaxis beringamensis,,
3346584,82,Entoloma fibrosopileatum,,
3347580,82,Cortinarius alborufescens,,
3410544,82,Usnea amabilis,,
4911719,82,Mycena longiseta,,
5243754,82,Gymnopus oreadoides,,
5247108,82,Panus ciliatus,,
5252208,82,Fusarium incarnatum,,
7241321,82,Ganoderma gibbosum,,
7628590,82,Aspergillus micronesiensis,,
8254813,82,Penicillium guanacastense,,
8427105,82,Paraphoma chrysanthemicola,,
9157678,82,Euopsis pulvinata,Greater Rockbud Lichen,
9667865,82,Inocybe tenuis,,
9726958,82,Xylodon ovisporus,,
9759363,82,Coprinopsis igarashii,,
10694814,81,Huneckia pollinii,,
10764749,81,Inocybe johannis-stanglii,,
10855413,81,Neofavolus subpurpurascens,,
12189800,81,Fusarium desmazieri,,
12227687,81,Tulosesus cinereopallidus,,
12258319,81,Phylloporia amplectens,,
2516386,81,Uropyxis amorphae,,
2516963,81,Pucciniastrum goodyerae,Creeping Ladies Tresses Rust,
2528019,81,Inocybe glabrodisca,,
2529323,81,Cortinarius damascenus,,
2532704,81,Leucopaxillus gracillimus,,
2533056,81,Hebeloma hetieri,,
2537755,81,Lentinula boryana,,
2549723,81,Ganoderma valesiacum,,
2555719,81,Dendrocorticium polygonioides,,
2568848,81,Colletotrichum xanthorrhoeae,,
2573053,81,Schizothecium curvuloides,,
2578336,81,Erysiphe extensa,,
2581330,81,Chlorovibrissea melanochlora,,
2582063,81,Symphyosirinia galii,,
2584841,81,Leptodontidium boreale,,
2592609,81,Melaspilea granitophila,,
2593831,81,Scutellinia superba,,
2594270,81,Octospora rubens,,
2612329,81,Diplodia rubi,,
2617910,81,Westerdykella purpurea,,
2626640,81,Oidiodendron echinulatum,,
3319642,81,Psathyrella merdicola,,
3413661,81,Polysporinopsis rugulosa,,
3414510,81,Thelopsis flaveola,,
3427668,81,Physconia servitii,,
5248698,81,Lactarius hysginoides,,
5252154,81,Fusarium sublunatum,,
5258077,81,Microdiscula phragmitis,,
5263485,81,Ramularia veronicae,,
5264531,81,Septoria chelidonii,,
5954280,81,Parabagliettoa cyanea,,
6343547,81,Sagedia zonata,,
7392809,81,Rhizoctonia ochracea,,
7660812,81,Hysterobrevium curvatum,,
